PopCode,Area,Year,Week,Sex,Age,AgeInterval,Deaths,Type,Access
USA,1,2019,49,b,65,10,11091,O,O
USA,1,2019,49,b,75,10,14029,O,O
USA,1,2019,49,b,85,+,17560,O,O
USA,1,2019,49,b,TOT,.,57415,O,O
USA,1,2019,50,b,0,25,1157,O,O
USA,1,2019,50,b,25,20,2830,O,O
USA,1,2019,50,b,45,20,10629,O,O
USA,1,2019,50,b,65,10,11021,O,O
USA,1,2019,50,b,75,10,14023,O,O
USA,1,2019,50,b,85,+,18129,O,O
USA,1,2019,50,b,TOT,.,57789,O,O
USA,1,2019,51,b,0,25,1179,O,O
USA,1,2019,51,b,25,20,2794,O,O
USA,1,2019,51,b,45,20,10515,O,O
USA,1,2019,51,b,65,10,11211,O,O
USA,1,2019,51,b,75,10,14069,O,O
USA,1,2019,51,b,85,+,17824,O,O
USA,1,2019,51,b,TOT,.,57592,O,O
USA,1,2019,52,b,0,25,1199,O,O
USA,1,2019,52,b,25,20,2926,O,O
USA,1,2019,52,b,45,20,10750,O,O
USA,1,2019,52,b,65,10,11294,O,O
USA,1,2019,52,b,75,10,14162,O,O
USA,1,2019,52,b,85,+,18284,O,O
USA,1,2019,52,b,TOT,.,58615,O,O
USA,1,2020,1,m,0,1,214,O,O
USA,1,2020,1,m,1,4,42,O,O
USA,1,2020,1,m,5,10,51,O,O
USA,1,2020,1,m,15,10,445,O,O
USA,1,2020,1,m,25,10,889,O,O
USA,1,2020,1,m,35,10,1127,O,O
USA,1,2020,1,m,45,10,2020,O,O
USA,1,2020,1,m,55,10,4801,O,O
USA,1,2020,1,m,65,10,6737,O,O
USA,1,2020,1,m,75,10,7452,O,O
USA,1,2020,1,m,85,+,7149,O,O
USA,1,2020,1,m,TOT,.,30927,O,O
USA,1,2020,1,f,0,1,189,O,O
USA,1,2020,1,f,1,4,37,O,O
USA,1,2020,1,f,5,10,48,O,O
USA,1,2020,1,f,15,10,160,O,O
USA,1,2020,1,f,25,10,373,O,O
USA,1,2020,1,f,35,10,644,O,O
USA,1,2020,1,f,45,10,1265,O,O
USA,1,2020,1,f,55,10,3135,O,O
USA,1,2020,1,f,65,10,5053,O,O
USA,1,2020,1,f,75,10,7094,O,O
USA,1,2020,1,f,85,+,11241,O,O
USA,1,2020,1,f,TOT,.,29239,O,O
USA,1,2020,1,b,0,1,403,O,O
USA,1,2020,1,b,1,4,79,O,O
USA,1,2020,1,b,5,10,99,O,O
USA,1,2020,1,b,15,10,605,O,O
USA,1,2020,1,b,25,10,1262,O,O
USA,1,2020,1,b,35,10,1771,O,O
USA,1,2020,1,b,45,10,3285,O,O
USA,1,2020,1,b,55,10,7936,O,O
USA,1,2020,1,b,65,10,11790,O,O
USA,1,2020,1,b,75,10,14546,O,O
USA,1,2020,1,b,85,+,18390,O,O
USA,1,2020,1,b,TOT,.,60166,O,O
USA,1,2020,2,m,0,1,220,O,O
USA,1,2020,2,m,1,4,41,O,O
USA,1,2020,2,m,5,10,64,O,O
USA,1,2020,2,m,15,10,425,O,O
USA,1,2020,2,m,25,10,808,O,O
USA,1,2020,2,m,35,10,1137,O,O
USA,1,2020,2,m,45,10,2043,O,O
USA,1,2020,2,m,55,10,4756,O,O
USA,1,2020,2,m,65,10,6843,O,O
USA,1,2020,2,m,75,10,7516,O,O
USA,1,2020,2,m,85,+,7271,O,O
USA,1,2020,2,m,TOT,.,31124,O,O
USA,1,2020,2,f,0,1,178,O,O
USA,1,2020,2,f,1,4,39,O,O
USA,1,2020,2,f,5,10,48,O,O
USA,1,2020,2,f,15,10,155,O,O
USA,1,2020,2,f,25,10,366,O,O
USA,1,2020,2,f,35,10,609,O,O
USA,1,2020,2,f,45,10,1234,O,O
USA,1,2020,2,f,55,10,3094,O,O
USA,1,2020,2,f,65,10,5248,O,O
USA,1,2020,2,f,75,10,7208,O,O
USA,1,2020,2,f,85,+,11428,O,O
USA,1,2020,2,f,TOT,.,29607,O,O
USA,1,2020,2,b,0,1,398,O,O
USA,1,2020,2,b,1,4,80,O,O
USA,1,2020,2,b,5,10,112,O,O
USA,1,2020,2,b,15,10,580,O,O
USA,1,2020,2,b,25,10,1174,O,O
USA,1,2020,2,b,35,10,1746,O,O
USA,1,2020,2,b,45,10,3277,O,O
USA,1,2020,2,b,55,10,7850,O,O
USA,1,2020,2,b,65,10,12091,O,O
USA,1,2020,2,b,75,10,14724,O,O
USA,1,2020,2,b,85,+,18699,O,O
USA,1,2020,2,b,TOT,.,60731,O,O
USA,1,2020,3,m,0,1,223,O,O
USA,1,2020,3,m,1,4,29,O,O
USA,1,2020,3,m,5,10,64,O,O
USA,1,2020,3,m,15,10,431,O,O
USA,1,2020,3,m,25,10,815,O,O
USA,1,2020,3,m,35,10,1071,O,O
USA,1,2020,3,m,45,10,2000,O,O
USA,1,2020,3,m,55,10,4601,O,O
USA,1,2020,3,m,65,10,6702,O,O
USA,1,2020,3,m,75,10,7387,O,O
USA,1,2020,3,m,85,+,7011,O,O
USA,1,2020,3,m,TOT,.,30334,O,O
USA,1,2020,3,f,0,1,211,O,O
USA,1,2020,3,f,1,4,32,O,O
USA,1,2020,3,f,5,10,32,O,O
USA,1,2020,3,f,15,10,163,O,O
USA,1,2020,3,f,25,10,358,O,O
USA,1,2020,3,f,35,10,614,O,O
USA,1,2020,3,f,45,10,1251,O,O
USA,1,2020,3,f,55,10,3105,O,O
USA,1,2020,3,f,65,10,5050,O,O
USA,1,2020,3,f,75,10,6876,O,O
USA,1,2020,3,f,85,+,11332,O,O
USA,1,2020,3,f,TOT,.,29024,O,O
USA,1,2020,3,b,0,1,434,O,O
USA,1,2020,3,b,1,4,61,O,O
USA,1,2020,3,b,5,10,96,O,O
USA,1,2020,3,b,15,10,594,O,O
USA,1,2020,3,b,25,10,1173,O,O
USA,1,2020,3,b,35,10,1685,O,O
USA,1,2020,3,b,45,10,3251,O,O
USA,1,2020,3,b,55,10,7706,O,O
USA,1,2020,3,b,65,10,11752,O,O
USA,1,2020,3,b,75,10,14263,O,O
USA,1,2020,3,b,85,+,18343,O,O
USA,1,2020,3,b,TOT,.,59358,O,O
USA,1,2020,4,m,0,1,223,O,O
USA,1,2020,4,m,1,4,44,O,O
USA,1,2020,4,m,5,10,63,O,O
USA,1,2020,4,m,15,10,413,O,O
USA,1,2020,4,m,25,10,811,O,O
USA,1,2020,4,m,35,10,1076,O,O
USA,1,2020,4,m,45,10,1943,O,O
USA,1,2020,4,m,55,10,4700,O,O
USA,1,2020,4,m,65,10,6814,O,O
USA,1,2020,4,m,75,10,7499,O,O
USA,1,2020,4,m,85,+,7011,O,O
USA,1,2020,4,m,TOT,.,30597,O,O
USA,1,2020,4,f,0,1,178,O,O
USA,1,2020,4,f,1,4,37,O,O
USA,1,2020,4,f,5,10,45,O,O
USA,1,2020,4,f,15,10,157,O,O
USA,1,2020,4,f,25,10,380,O,O
USA,1,2020,4,f,35,10,587,O,O
USA,1,2020,4,f,45,10,1244,O,O
USA,1,2020,4,f,55,10,2990,O,O
USA,1,2020,4,f,65,10,4981,O,O
USA,1,2020,4,f,75,10,6904,O,O
USA,1,2020,4,f,85,+,11057,O,O
USA,1,2020,4,f,TOT,.,28560,O,O
USA,1,2020,4,b,0,1,401,O,O
USA,1,2020,4,b,1,4,81,O,O
USA,1,2020,4,b,5,10,108,O,O
USA,1,2020,4,b,15,10,570,O,O
USA,1,2020,4,b,25,10,1191,O,O
USA,1,2020,4,b,35,10,1663,O,O
USA,1,2020,4,b,45,10,3187,O,O
USA,1,2020,4,b,55,10,7690,O,O
USA,1,2020,4,b,65,10,11795,O,O
USA,1,2020,4,b,75,10,14403,O,O
USA,1,2020,4,b,85,+,18068,O,O
USA,1,2020,4,b,TOT,.,59157,O,O
USA,1,2020,5,m,0,1,202,O,O
USA,1,2020,5,m,1,4,39,O,O
USA,1,2020,5,m,5,10,63,O,O
USA,1,2020,5,m,15,10,429,O,O
USA,1,2020,5,m,25,10,800,O,O
USA,1,2020,5,m,35,10,1068,O,O
USA,1,2020,5,m,45,10,2041,O,O
USA,1,2020,5,m,55,10,4501,O,O
USA,1,2020,5,m,65,10,6717,O,O
USA,1,2020,5,m,75,10,7358,O,O
USA,1,2020,5,m,85,+,6983,O,O
USA,1,2020,5,m,TOT,.,30201,O,O
USA,1,2020,5,f,0,1,195,O,O
USA,1,2020,5,f,1,4,28,O,O
USA,1,2020,5,f,5,10,48,O,O
USA,1,2020,5,f,15,10,147,O,O
USA,1,2020,5,f,25,10,334,O,O
USA,1,2020,5,f,35,10,597,O,O
USA,1,2020,5,f,45,10,1299,O,O
USA,1,2020,5,f,55,10,2991,O,O
USA,1,2020,5,f,65,10,4954,O,O
USA,1,2020,5,f,75,10,6790,O,O
USA,1,2020,5,f,85,+,11245,O,O
USA,1,2020,5,f,TOT,.,28628,O,O
USA,1,2020,5,b,0,1,397,O,O
USA,1,2020,5,b,1,4,67,O,O
USA,1,2020,5,b,5,10,111,O,O
USA,1,2020,5,b,15,10,576,O,O
USA,1,2020,5,b,25,10,1134,O,O
USA,1,2020,5,b,35,10,1665,O,O
USA,1,2020,5,b,45,10,3340,O,O
USA,1,2020,5,b,55,10,7492,O,O
USA,1,2020,5,b,65,10,11671,O,O
USA,1,2020,5,b,75,10,14148,O,O
USA,1,2020,5,b,85,+,18228,O,O
USA,1,2020,5,b,TOT,.,58829,O,O
USA,1,2020,6,m,0,1,243,O,O
USA,1,2020,6,m,1,4,49,O,O
USA,1,2020,6,m,5,10,56,O,O
USA,1,2020,6,m,15,10,447,O,O
USA,1,2020,6,m,25,10,811,O,O
USA,1,2020,6,m,35,10,1089,O,O
USA,1,2020,6,m,45,10,1977,O,O
USA,1,2020,6,m,55,10,4742,O,O
USA,1,2020,6,m,65,10,6695,O,O
USA,1,2020,6,m,75,10,7334,O,O
USA,1,2020,6,m,85,+,7188,O,O
USA,1,2020,6,m,TOT,.,30631,O,O
USA,1,2020,6,f,0,1,197,O,O
USA,1,2020,6,f,1,4,36,O,O
USA,1,2020,6,f,5,10,43,O,O
USA,1,2020,6,f,15,10,163,O,O
USA,1,2020,6,f,25,10,369,O,O
USA,1,2020,6,f,35,10,592,O,O
USA,1,2020,6,f,45,10,1275,O,O
USA,1,2020,6,f,55,10,3089,O,O
USA,1,2020,6,f,65,10,4943,O,O
USA,1,2020,6,f,75,10,7113,O,O
USA,1,2020,6,f,85,+,11025,O,O
USA,1,2020,6,f,TOT,.,28845,O,O
USA,1,2020,6,b,0,1,440,O,O
USA,1,2020,6,b,1,4,85,O,O
USA,1,2020,6,b,5,10,99,O,O
USA,1,2020,6,b,15,10,610,O,O
USA,1,2020,6,b,25,10,1180,O,O
USA,1,2020,6,b,35,10,1681,O,O
USA,1,2020,6,b,45,10,3252,O,O
USA,1,2020,6,b,55,10,7831,O,O
USA,1,2020,6,b,65,10,11638,O,O
USA,1,2020,6,b,75,10,14447,O,O
USA,1,2020,6,b,85,+,18213,O,O
USA,1,2020,6,b,TOT,.,59476,O,O
USA,1,2020,7,m,0,1,195,O,O
USA,1,2020,7,m,1,4,37,O,O
USA,1,2020,7,m,5,10,72,O,O
USA,1,2020,7,m,15,10,410,O,O
USA,1,2020,7,m,25,10,822,O,O
USA,1,2020,7,m,35,10,1087,O,O
USA,1,2020,7,m,45,10,1871,O,O
USA,1,2020,7,m,55,10,4718,O,O
USA,1,2020,7,m,65,10,6624,O,O
USA,1,2020,7,m,75,10,7451,O,O
USA,1,2020,7,m,85,+,6934,O,O
USA,1,2020,7,m,TOT,.,30221,O,O
USA,1,2020,7,f,0,1,188,O,O
USA,1,2020,7,f,1,4,41,O,O
USA,1,2020,7,f,5,10,56,O,O
USA,1,2020,7,f,15,10,161,O,O
USA,1,2020,7,f,25,10,371,O,O
USA,1,2020,7,f,35,10,574,O,O
USA,1,2020,7,f,45,10,1196,O,O
USA,1,2020,7,f,55,10,3052,O,O
USA,1,2020,7,f,65,10,5008,O,O
USA,1,2020,7,f,75,10,6910,O,O
USA,1,2020,7,f,85,+,11031,O,O
USA,1,2020,7,f,TOT,.,28588,O,O
USA,1,2020,7,b,0,1,383,O,O
USA,1,2020,7,b,1,4,78,O,O
USA,1,2020,7,b,5,10,128,O,O
USA,1,2020,7,b,15,10,571,O,O
USA,1,2020,7,b,25,10,1193,O,O
USA,1,2020,7,b,35,10,1661,O,O
USA,1,2020,7,b,45,10,3067,O,O
USA,1,2020,7,b,55,10,7770,O,O
USA,1,2020,7,b,65,10,11632,O,O
USA,1,2020,7,b,75,10,14361,O,O
USA,1,2020,7,b,85,+,17965,O,O
USA,1,2020,7,b,TOT,.,58809,O,O
USA,1,2020,8,m,0,1,212,O,O
USA,1,2020,8,m,1,4,43,O,O
USA,1,2020,8,m,5,10,63,O,O
USA,1,2020,8,m,15,10,390,O,O
USA,1,2020,8,m,25,10,845,O,O
USA,1,2020,8,m,35,10,1072,O,O
USA,1,2020,8,m,45,10,1990,O,O
USA,1,2020,8,m,55,10,4633,O,O
USA,1,2020,8,m,65,10,6639,O,O
USA,1,2020,8,m,75,10,7290,O,O
USA,1,2020,8,m,85,+,7122,O,O
USA,1,2020,8,m,TOT,.,30299,O,O
USA,1,2020,8,f,0,1,160,O,O
USA,1,2020,8,f,1,4,24,O,O
USA,1,2020,8,f,5,10,37,O,O
USA,1,2020,8,f,15,10,163,O,O
USA,1,2020,8,f,25,10,372,O,O
USA,1,2020,8,f,35,10,626,O,O
USA,1,2020,8,f,45,10,1293,O,O
USA,1,2020,8,f,55,10,2962,O,O
USA,1,2020,8,f,65,10,4944,O,O
USA,1,2020,8,f,75,10,7053,O,O
USA,1,2020,8,f,85,+,10974,O,O
USA,1,2020,8,f,TOT,.,28608,O,O
USA,1,2020,8,b,0,1,372,O,O
USA,1,2020,8,b,1,4,67,O,O
USA,1,2020,8,b,5,10,100,O,O
USA,1,2020,8,b,15,10,553,O,O
USA,1,2020,8,b,25,10,1217,O,O
USA,1,2020,8,b,35,10,1698,O,O
USA,1,2020,8,b,45,10,3283,O,O
USA,1,2020,8,b,55,10,7595,O,O
USA,1,2020,8,b,65,10,11583,O,O
USA,1,2020,8,b,75,10,14343,O,O
USA,1,2020,8,b,85,+,18096,O,O
USA,1,2020,8,b,TOT,.,58907,O,O
USA,1,2020,9,m,0,1,235,O,O
USA,1,2020,9,m,1,4,39,O,O
USA,1,2020,9,m,5,10,66,O,O
USA,1,2020,9,m,15,10,413,O,O
USA,1,2020,9,m,25,10,897,O,O
USA,1,2020,9,m,35,10,1064,O,O
USA,1,2020,9,m,45,10,2051,O,O
USA,1,2020,9,m,55,10,4711,O,O
USA,1,2020,9,m,65,10,6724,O,O
USA,1,2020,9,m,75,10,7458,O,O
USA,1,2020,9,m,85,+,6966,O,O
USA,1,2020,9,m,TOT,.,30624,O,O
USA,1,2020,9,f,0,1,184,O,O
USA,1,2020,9,f,1,4,42,O,O
USA,1,2020,9,f,5,10,52,O,O
USA,1,2020,9,f,15,10,160,O,O
USA,1,2020,9,f,25,10,372,O,O
USA,1,2020,9,f,35,10,594,O,O
USA,1,2020,9,f,45,10,1254,O,O
USA,1,2020,9,f,55,10,2992,O,O
USA,1,2020,9,f,65,10,4996,O,O
USA,1,2020,9,f,75,10,6986,O,O
USA,1,2020,9,f,85,+,11074,O,O
USA,1,2020,9,f,TOT,.,28706,O,O
USA,1,2020,9,b,0,1,419,O,O
USA,1,2020,9,b,1,4,81,O,O
USA,1,2020,9,b,5,10,118,O,O
USA,1,2020,9,b,15,10,573,O,O
USA,1,2020,9,b,25,10,1269,O,O
USA,1,2020,9,b,35,10,1658,O,O
USA,1,2020,9,b,45,10,3305,O,O
USA,1,2020,9,b,55,10,7703,O,O
USA,1,2020,9,b,65,10,11720,O,O
USA,1,2020,9,b,75,10,14444,O,O
USA,1,2020,9,b,85,+,18040,O,O
USA,1,2020,9,b,TOT,.,59330,O,O
USA,1,2020,10,m,0,1,205,O,O
USA,1,2020,10,m,1,4,47,O,O
USA,1,2020,10,m,5,10,58,O,O
USA,1,2020,10,m,15,10,444,O,O
USA,1,2020,10,m,25,10,820,O,O
USA,1,2020,10,m,35,10,1157,O,O
USA,1,2020,10,m,45,10,1985,O,O
USA,1,2020,10,m,55,10,4829,O,O
USA,1,2020,10,m,65,10,6842,O,O
USA,1,2020,10,m,75,10,7554,O,O
USA,1,2020,10,m,85,+,7144,O,O
USA,1,2020,10,m,TOT,.,31085,O,O
USA,1,2020,10,f,0,1,171,O,O
USA,1,2020,10,f,1,4,24,O,O
USA,1,2020,10,f,5,10,39,O,O
USA,1,2020,10,f,15,10,133,O,O
USA,1,2020,10,f,25,10,402,O,O
USA,1,2020,10,f,35,10,642,O,O
USA,1,2020,10,f,45,10,1264,O,O
USA,1,2020,10,f,55,10,2982,O,O
USA,1,2020,10,f,65,10,4958,O,O
USA,1,2020,10,f,75,10,7007,O,O
USA,1,2020,10,f,85,+,10985,O,O
USA,1,2020,10,f,TOT,.,28607,O,O
USA,1,2020,10,b,0,1,376,O,O
USA,1,2020,10,b,1,4,71,O,O
USA,1,2020,10,b,5,10,97,O,O
USA,1,2020,10,b,15,10,577,O,O
USA,1,2020,10,b,25,10,1222,O,O
USA,1,2020,10,b,35,10,1799,O,O
USA,1,2020,10,b,45,10,3249,O,O
USA,1,2020,10,b,55,10,7811,O,O
USA,1,2020,10,b,65,10,11800,O,O
USA,1,2020,10,b,75,10,14561,O,O
USA,1,2020,10,b,85,+,18129,O,O
USA,1,2020,10,b,TOT,.,59692,O,O
USA,1,2020,11,m,0,1,215,O,O
USA,1,2020,11,m,1,4,45,O,O
USA,1,2020,11,m,5,10,68,O,O
USA,1,2020,11,m,15,10,456,O,O
USA,1,2020,11,m,25,10,836,O,O
USA,1,2020,11,m,35,10,1120,O,O
USA,1,2020,11,m,45,10,1985,O,O
USA,1,2020,11,m,55,10,4552,O,O
USA,1,2020,11,m,65,10,6781,O,O
USA,1,2020,11,m,75,10,7350,O,O
USA,1,2020,11,m,85,+,7008,O,O
USA,1,2020,11,m,TOT,.,30416,O,O
USA,1,2020,11,f,0,1,151,O,O
USA,1,2020,11,f,1,4,23,O,O
USA,1,2020,11,f,5,10,45,O,O
USA,1,2020,11,f,15,10,154,O,O
USA,1,2020,11,f,25,10,354,O,O
USA,1,2020,11,f,35,10,618,O,O
USA,1,2020,11,f,45,10,1206,O,O
USA,1,2020,11,f,55,10,3055,O,O
USA,1,2020,11,f,65,10,4959,O,O
USA,1,2020,11,f,75,10,6824,O,O
USA,1,2020,11,f,85,+,10862,O,O
USA,1,2020,11,f,TOT,.,28251,O,O
USA,1,2020,11,b,0,1,366,O,O
USA,1,2020,11,b,1,4,68,O,O
USA,1,2020,11,b,5,10,113,O,O
USA,1,2020,11,b,15,10,610,O,O
USA,1,2020,11,b,25,10,1190,O,O
USA,1,2020,11,b,35,10,1738,O,O
USA,1,2020,11,b,45,10,3191,O,O
USA,1,2020,11,b,55,10,7607,O,O
USA,1,2020,11,b,65,10,11740,O,O
USA,1,2020,11,b,75,10,14174,O,O
USA,1,2020,11,b,85,+,17870,O,O
USA,1,2020,11,b,TOT,.,58667,O,O
USA,1,2020,12,m,0,1,236,O,O
USA,1,2020,12,m,1,4,46,O,O
USA,1,2020,12,m,5,10,53,O,O
USA,1,2020,12,m,15,10,428,O,O
USA,1,2020,12,m,25,10,848,O,O
USA,1,2020,12,m,35,10,1150,O,O
USA,1,2020,12,m,45,10,1972,O,O
USA,1,2020,12,m,55,10,4670,O,O
USA,1,2020,12,m,65,10,6755,O,O
USA,1,2020,12,m,75,10,7565,O,O
USA,1,2020,12,m,85,+,6881,O,O
USA,1,2020,12,m,TOT,.,30604,O,O
USA,1,2020,12,f,0,1,160,O,O
USA,1,2020,12,f,1,4,36,O,O
USA,1,2020,12,f,5,10,45,O,O
USA,1,2020,12,f,15,10,165,O,O
USA,1,2020,12,f,25,10,385,O,O
USA,1,2020,12,f,35,10,638,O,O
USA,1,2020,12,f,45,10,1232,O,O
USA,1,2020,12,f,55,10,3031,O,O
USA,1,2020,12,f,65,10,5045,O,O
USA,1,2020,12,f,75,10,7070,O,O
USA,1,2020,12,f,85,+,10801,O,O
USA,1,2020,12,f,TOT,.,28608,O,O
USA,1,2020,12,b,0,1,396,O,O
USA,1,2020,12,b,1,4,82,O,O
USA,1,2020,12,b,5,10,98,O,O
USA,1,2020,12,b,15,10,593,O,O
USA,1,2020,12,b,25,10,1233,O,O
USA,1,2020,12,b,35,10,1788,O,O
USA,1,2020,12,b,45,10,3204,O,O
USA,1,2020,12,b,55,10,7701,O,O
USA,1,2020,12,b,65,10,11800,O,O
USA,1,2020,12,b,75,10,14635,O,O
USA,1,2020,12,b,85,+,17682,O,O
USA,1,2020,12,b,TOT,.,59212,O,O
USA,1,2020,13,m,0,1,193,O,O
USA,1,2020,13,m,1,4,46,O,O
USA,1,2020,13,m,5,10,44,O,O
USA,1,2020,13,m,15,10,465,O,O
USA,1,2020,13,m,25,10,874,O,O
USA,1,2020,13,m,35,10,1231,O,O
USA,1,2020,13,m,45,10,2166,O,O
USA,1,2020,13,m,55,10,4959,O,O
USA,1,2020,13,m,65,10,7172,O,O
USA,1,2020,13,m,75,10,8186,O,O
USA,1,2020,13,m,85,+,7470,O,O
USA,1,2020,13,m,TOT,.,32806,O,O
USA,1,2020,13,f,0,1,184,O,O
USA,1,2020,13,f,1,4,31,O,O
USA,1,2020,13,f,5,10,33,O,O
USA,1,2020,13,f,15,10,142,O,O
USA,1,2020,13,f,25,10,420,O,O
USA,1,2020,13,f,35,10,646,O,O
USA,1,2020,13,f,45,10,1278,O,O
USA,1,2020,13,f,55,10,3171,O,O
USA,1,2020,13,f,65,10,5068,O,O
USA,1,2020,13,f,75,10,7378,O,O
USA,1,2020,13,f,85,+,11863,O,O
USA,1,2020,13,f,TOT,.,30214,O,O
USA,1,2020,13,b,0,1,377,O,O
USA,1,2020,13,b,1,4,77,O,O
USA,1,2020,13,b,5,10,77,O,O
USA,1,2020,13,b,15,10,607,O,O
USA,1,2020,13,b,25,10,1294,O,O
USA,1,2020,13,b,35,10,1877,O,O
USA,1,2020,13,b,45,10,3444,O,O
USA,1,2020,13,b,55,10,8130,O,O
USA,1,2020,13,b,65,10,12240,O,O
USA,1,2020,13,b,75,10,15564,O,O
USA,1,2020,13,b,85,+,19333,O,O
USA,1,2020,13,b,TOT,.,63020,O,O
USA,1,2020,14,m,0,1,194,O,O
USA,1,2020,14,m,1,4,28,O,O
USA,1,2020,14,m,5,10,57,O,O
USA,1,2020,14,m,15,10,443,O,O
USA,1,2020,14,m,25,10,962,O,O
USA,1,2020,14,m,35,10,1325,O,O
USA,1,2020,14,m,45,10,2630,O,O
USA,1,2020,14,m,55,10,5980,O,O
USA,1,2020,14,m,65,10,8516,O,O
USA,1,2020,14,m,75,10,9405,O,O
USA,1,2020,14,m,85,+,8733,O,O
USA,1,2020,14,m,TOT,.,38273,O,O
USA,1,2020,14,f,0,1,149,O,O
USA,1,2020,14,f,1,4,30,O,O
USA,1,2020,14,f,5,10,41,O,O
USA,1,2020,14,f,15,10,176,O,O
USA,1,2020,14,f,25,10,453,O,O
USA,1,2020,14,f,35,10,706,O,O
USA,1,2020,14,f,45,10,1425,O,O
USA,1,2020,14,f,55,10,3564,O,O
USA,1,2020,14,f,65,10,5895,O,O
USA,1,2020,14,f,75,10,8357,O,O
USA,1,2020,14,f,85,+,13218,O,O
USA,1,2020,14,f,TOT,.,34014,O,O
USA,1,2020,14,b,0,1,343,O,O
USA,1,2020,14,b,1,4,58,O,O
USA,1,2020,14,b,5,10,98,O,O
USA,1,2020,14,b,15,10,619,O,O
USA,1,2020,14,b,25,10,1415,O,O
USA,1,2020,14,b,35,10,2031,O,O
USA,1,2020,14,b,45,10,4055,O,O
USA,1,2020,14,b,55,10,9544,O,O
USA,1,2020,14,b,65,10,14411,O,O
USA,1,2020,14,b,75,10,17762,O,O
USA,1,2020,14,b,85,+,21951,O,O
USA,1,2020,14,b,TOT,.,72287,O,O
USA,1,2020,15,m,0,1,228,O,O
USA,1,2020,15,m,1,4,26,O,O
USA,1,2020,15,m,5,10,63,O,O
USA,1,2020,15,m,15,10,513,O,O
USA,1,2020,15,m,25,10,1038,O,O
USA,1,2020,15,m,35,10,1520,O,O
USA,1,2020,15,m,45,10,2736,O,O
USA,1,2020,15,m,55,10,6323,O,O
USA,1,2020,15,m,65,10,9343,O,O
USA,1,2020,15,m,75,10,10256,O,O
USA,1,2020,15,m,85,+,9633,O,O
USA,1,2020,15,m,TOT,.,41679,O,O
USA,1,2020,15,f,0,1,162,O,O
USA,1,2020,15,f,1,4,30,O,O
USA,1,2020,15,f,5,10,39,O,O
USA,1,2020,15,f,15,10,182,O,O
USA,1,2020,15,f,25,10,388,O,O
USA,1,2020,15,f,35,10,735,O,O
USA,1,2020,15,f,45,10,1538,O,O
USA,1,2020,15,f,55,10,3809,O,O
USA,1,2020,15,f,65,10,6499,O,O
USA,1,2020,15,f,75,10,9212,O,O
USA,1,2020,15,f,85,+,14815,O,O
USA,1,2020,15,f,TOT,.,37409,O,O
USA,1,2020,15,b,0,1,390,O,O
USA,1,2020,15,b,1,4,56,O,O
USA,1,2020,15,b,5,10,102,O,O
USA,1,2020,15,b,15,10,695,O,O
USA,1,2020,15,b,25,10,1426,O,O
USA,1,2020,15,b,35,10,2255,O,O
USA,1,2020,15,b,45,10,4274,O,O
USA,1,2020,15,b,55,10,10132,O,O
USA,1,2020,15,b,65,10,15842,O,O
USA,1,2020,15,b,75,10,19468,O,O
USA,1,2020,15,b,85,+,24448,O,O
USA,1,2020,15,b,TOT,.,79088,O,O
USA,1,2020,16,m,0,1,198,O,O
USA,1,2020,16,m,1,4,37,O,O
USA,1,2020,16,m,5,10,55,O,O
USA,1,2020,16,m,15,10,440,O,O
USA,1,2020,16,m,25,10,1014,O,O
USA,1,2020,16,m,35,10,1345,O,O
USA,1,2020,16,m,45,10,2599,O,O
USA,1,2020,16,m,55,10,5944,O,O
USA,1,2020,16,m,65,10,9000,O,O
USA,1,2020,16,m,75,10,9949,O,O
USA,1,2020,16,m,85,+,9473,O,O
USA,1,2020,16,m,TOT,.,40054,O,O
USA,1,2020,16,f,0,1,160,O,O
USA,1,2020,16,f,1,4,17,O,O
USA,1,2020,16,f,5,10,34,O,O
USA,1,2020,16,f,15,10,173,O,O
USA,1,2020,16,f,25,10,410,O,O
USA,1,2020,16,f,35,10,684,O,O
USA,1,2020,16,f,45,10,1492,O,O
USA,1,2020,16,f,55,10,3587,O,O
USA,1,2020,16,f,65,10,6035,O,O
USA,1,2020,16,f,75,10,8968,O,O
USA,1,2020,16,f,85,+,15187,O,O
USA,1,2020,16,f,TOT,.,36747,O,O
USA,1,2020,16,b,0,1,358,O,O
USA,1,2020,16,b,1,4,54,O,O
USA,1,2020,16,b,5,10,89,O,O
USA,1,2020,16,b,15,10,613,O,O
USA,1,2020,16,b,25,10,1424,O,O
USA,1,2020,16,b,35,10,2029,O,O
USA,1,2020,16,b,45,10,4091,O,O
USA,1,2020,16,b,55,10,9531,O,O
USA,1,2020,16,b,65,10,15035,O,O
USA,1,2020,16,b,75,10,18917,O,O
USA,1,2020,16,b,85,+,24660,O,O
USA,1,2020,16,b,TOT,.,76801,O,O
USA,1,2020,17,m,0,1,220,O,O
USA,1,2020,17,m,1,4,40,O,O
USA,1,2020,17,m,5,10,65,O,O
USA,1,2020,17,m,15,10,518,O,O
USA,1,2020,17,m,25,10,1010,O,O
USA,1,2020,17,m,35,10,1410,O,O
USA,1,2020,17,m,45,10,2463,O,O
USA,1,2020,17,m,55,10,5829,O,O
USA,1,2020,17,m,65,10,8392,O,O
USA,1,2020,17,m,75,10,9479,O,O
USA,1,2020,17,m,85,+,8834,O,O
